ID	h.theta.crow	h.phi.crow	r.achieved.crow	bril.crow	h.theta.back	h.phi.back	r.achieved.back	bril.back	h.theta.rump	h.phi.rump	r.achieved.rump	bril.rump	h.theta.tail	h.phi.tail	r.achieved.tail	bril.tail	h.theta.bell	h.phi.bell	r.achieved.bell	bril.bell	h.theta.brea	h.phi.brea	r.achieved.brea	bril.brea	h.theta.thro	h.phi.thro	r.achieved.thro	bril.thro	h.theta.wing	h.phi.wing	r.achieved.wing	bril.wing	h.theta.cheek	h.phi.cheek	r.achieved.cheek	bril.cheek
B72855.Amazonas.Duraznopampa	-0.124198090005762	-0.780249123917836	0.878723247562174	0.0782779769989213	0.238669106064003	-1.09528728182373	0.838744867932233	0.0427776044703229	0.203588989706979	-0.978580337367228	0.869464485941944	0.0514073047412618	-0.12578723792812	-0.855147035388815	0.838853181950919	0.0609419868544967	0.365019412697048	-1.23593809703584	0.779188585204181	0.132746755260604	0.366437477221618	-1.25213779526483	0.790470791890555	0.212311007626106	0.339815774463939	-1.26532818636285	0.798965000206878	0.236853605561228	-0.127552800434325	-0.787065590854023	0.880074551183308	0.0551599879048258	0.300386078656216	-1.17608556797683	0.822297330241389	0.067720901447925
B72856.Amazonas.Duraznopampa	-0.0991927115662108	-0.781632949089127	0.892019211109784	0.0666734139202405	0.201690640243367	-1.03377604822627	0.857068959158401	0.0464199818434992	0.224986994462583	-1.17058768951119	0.763441335125764	0.0730866190066885	-0.129958720589527	-0.846376173909906	0.838201117566715	0.0606338329303101	0.204459374767212	-1.01602415350113	0.86403875044995	0.0776584204507138	0.195579922891374	-1.06331984298953	0.831848058703454	0.1818677914676	0.18870432294506	-1.14280308394308	0.814549783908015	0.16203397136485	-0.142089796388419	-0.764462630732428	0.875716171548897	0.0483171381876292	0.174274242412486	-1.07612823635692	0.827538306728861	0.118034308902157
B72857.Amazonas.Duraznopampa	-0.173475236525044	-0.70983045579578	0.915261566136916	0.0609344515362285	0.172787977554297	-1.09778226099434	0.826952915742498	0.0556258934240986	0.197648590915341	-1.11010358646746	0.803542678505132	0.0728806567586718	-0.136611492907712	-0.839358506424096	0.829711697617287	0.0716556978228715	0.197985259860178	-1.09156973597925	0.833471237299209	0.10608227353997	0.188878757562413	-1.07198286470875	0.852931757494161	0.177210922491233	0.24205519725129	-1.24208599566249	0.765127718604069	0.331211266337722	-0.159194544290224	-0.744693101660183	0.891604982497315	0.0546054562434684	0.185446469042542	-1.07840277577	0.822130053620954	0.115215541591222
B72858.Amazonas.Duraznopampa	-0.163826069315001	-0.711715008134827	0.911922488669938	0.0584558588300502	0.173305237034052	-1.05234315111728	0.83469856225869	0.0515760990633068	0.145901264451255	-1.01962201781596	0.833775390115765	0.0634474961520664	-0.14365367319857	-0.821477074127414	0.847724571424856	0.0616394106157533	0.189837110126796	-1.05057904794609	0.841766467143808	0.0884620597932905	0.213662387406733	-1.09390718344579	0.827018623193033	0.10093431483861	0.235163679114958	-1.22012558819113	0.787410376271731	0.20588011729081	-0.144948371051426	-0.762448541404986	0.87919824028526	0.062784238113607	0.147267472134306	-1.02732087716461	0.842725733672281	0.0771981348565165
B72859.Amazonas.Duraznopampa	-0.181043894638093	-0.689433026995985	0.920788101800019	0.0485420573913953	0.186628873874697	-1.06087753771462	0.852622987031379	0.0448551108541788	0.170688399512957	-1.061359796772	0.828934508046358	0.0519368939336228	-0.105647030935986	-0.87598946086292	0.826866206911477	0.0748772497061489	0.160422366984653	-1.03253806483997	0.883087018043835	0.060128753751622	0.184961472269349	-1.06306077428057	0.854865598267838	0.135581544898519	0.148200909184246	-1.10455633214506	0.837817553089343	0.206375143574051	-0.124148687405919	-0.787774548494697	0.887304271133911	0.0509875038184271	0.171210506986503	-1.11837477887908	0.81062699300285	0.0847725264256441
B72861.Amazonas.Duraznopampa	-0.201237019566684	-0.683445274643684	0.934619627113665	0.0359918974441499	0.184919394850388	-1.02125591795268	0.864818413573004	0.0459488246040569	0.193452166599044	-1.10182720600552	0.801300370189716	0.0741045320826454	-0.149299203704895	-0.832132586713053	0.836271972486905	0.0626207613990094	0.180693289047533	-1.00341924036741	0.869928844943	0.0729002933564509	0.178209925710977	-1.0600259940258	0.847126486738576	0.149451886891986	0.201107871651809	-1.17772757433294	0.817971690814678	0.21089954118797	-0.13370858273178	-0.764744287786719	0.889814278597912	0.0537036357642607	0.186664063641827	-1.11529070604124	0.813451943850549	0.100084071793378
B72862.Piura.Porculla	-0.16786302126121	-0.664003663892575	0.940235388218591	0.043631987958737	0.167563745559232	-0.978286929080401	0.864954382963705	0.0495700905448017	0.191995191317186	-1.07532370000225	0.79334030820374	0.0858684884434689	-0.118830550160922	-0.819878110037315	0.845093907455737	0.0695009178098039	0.180995499837756	-0.991520142476772	0.853669316678951	0.0793385785943287	0.236690253507491	-1.15984075953828	0.789107286015138	0.125174135603925	0.256719804275699	-1.21584331296045	0.77600610469288	0.125424565932348	-0.101309598738444	-0.775055054107883	0.877714598640343	0.0677299100696329	0.174707569922019	-1.08329058348749	0.821941673565338	0.0836744955460877
B72863.Piura.Porculla	-0.128533825675659	-0.699312365504487	0.949891877606106	0.0330732125485536	0.171733817284702	-1.02352342094765	0.826718542928315	0.0607682995101077	0.175306131789157	-0.94247555411369	0.870611533764301	0.0496576820893847	-0.120696411292859	-0.79743814128213	0.847417134529408	0.0764631034614893	0.2082439621268	-1.02969509126322	0.849605654637356	0.0696270493256683	0.200594732889374	-1.06010610639231	0.825531549350863	0.172728225285698	0.256340201705201	-1.26915145582601	0.748492834202059	0.184027868886978	-0.13428008674204	-0.718392712405201	0.896484442573177	0.0559237245731361	0.153169346265453	-1.00655078851218	0.843193866424956	0.109941189637505
B72864.Piura.Porculla	-0.16688906561497	-0.702878248742398	0.936239549167163	0.0242717405592673	0.17756048521583	-0.983632013501666	0.848339595727413	0.0592174560259878	0.17575410145857	-0.996276876498588	0.830580152906685	0.0587838389771628	-0.14393452604344	-0.797048501851365	0.850416598609534	0.0638726981313809	0.182183121870804	-1.0010095039121	0.862926526570829	0.099728662789513	0.196480115207481	-1.03870144856592	0.851613627766515	0.124375477300288	0.232199338848467	-1.20794877824161	0.774765910993346	0.147184051046449	-0.0836396801821982	-0.782508172741152	0.888090893300044	0.0476319693932735	0.193620368937034	-1.02797243899692	0.839224901011115	0.141939791990256
B72865.Piura.Porculla	-0.204367428767111	-0.632483734106089	0.955063344583475	0.0307113910855199	0.167464949777618	-0.959949528622148	0.857046903873191	0.0519057623681785	0.155842331339274	-0.90003295829172	0.875369215956934	0.0475425934361491	-0.128278409054756	-0.800946434529161	0.8430547166778	0.0648269557242114	0.197529682171016	-0.993030214563859	0.857098111783917	0.100879597104408	0.268102789373706	-1.14619922555018	0.797829280744906	0.130717837736501	0.211360550516646	-1.22949977933039	0.75613870229858	0.213659428846879	-0.108637394863618	-0.736440643174964	0.90461633824952	0.0595350375958609	0.173611912796221	-1.03419349891852	0.846285778351985	0.0833341260393094
B72866.Piura.Porculla	-0.154147086130243	-0.684278757389018	0.928095274823525	0.0459101813741665	0.147502016281172	-0.958002160949767	0.850112518705566	0.0586272837819032	0.126143684133695	-0.91979735422663	0.859396351404037	0.0610751136691175	-0.110316341450129	-0.805408073890169	0.856868312070918	0.0655139031427766	0.180874016393285	-1.01548426189134	0.847821138771624	0.129041586704569	0.189487965348302	-1.04848780621174	0.842105665164809	0.13907949572734	0.296593757103691	-1.29028488125103	0.744481173913093	0.266281236895387	-0.126635522287639	-0.708613232227193	0.918985325501338	0.0516489547380118	0.220032726306308	-1.15936576724329	0.790557669813489	0.107452920097094
B72867.Piura.Porculla	-0.168867472611381	-0.755251695822118	0.869836607350086	0.0615542150872257	0.156068329617365	-0.996885033356896	0.840497306971703	0.0497240261580723	0.112029810085534	-0.888870789605993	0.877525266209977	0.0462497508122148	-0.141711782603549	-0.768429273552544	0.856459279899404	0.0648147774735189	0.153977279316498	-0.980220357711026	0.856850513378902	0.0907972751575164	0.153029532680195	-1.01072758859061	0.841493708899689	0.138707710494228	0.098486864474693	-1.08602619671217	0.829152926244833	0.164094553998228	-0.125294256380807	-0.711981017444261	0.901396638955505	0.0640267410996888	0.150832172248389	-1.03418086856523	0.82773676756485	0.12888022441221
B72869.Piura.Porculla	-0.14810668260662	-0.687686423814927	0.927558380433475	0.0436126539580212	0.105741141085847	-0.964169827269531	0.847976799222451	0.0516704961543432	0.154334344748864	-1.04260851740567	0.801390697285021	0.063130031380146	-0.160471688771054	-0.736927071470742	0.878443159932309	0.0518387461617623	0.135490152815042	-0.966223747678003	0.886961320591608	0.0707119165862773	0.155206365027159	-1.01579951501314	0.838094974787098	0.100659592605865	0.17587925630473	-1.21569218213877	0.77309916211205	0.195207568482049	-0.155280474148311	-0.715972174049106	0.897413274042469	0.0508861413793985	0.105292490005882	-1.01122282616684	0.846006111032033	0.0804024568232231
B72870.Piura.Porculla	-0.173719544197936	-0.654996021533107	0.962139167230527	0.0295477685429534	0.127775486380549	-0.954253102547342	0.862170554567724	0.0517099502564589	0.137435264605223	-0.930559912982142	0.869417834924879	0.0572402181097146	-0.110619712530765	-0.819971290676745	0.847239838920366	0.068753241752595	0.160106388104735	-1.05764300094402	0.823532271815818	0.123217670653428	0.149516832183385	-1.04710914473555	0.840714359552078	0.120806099040222	0.156443617590912	-1.20752022044769	0.764547073380571	0.295776150820125	-0.120901555485795	-0.736886417681916	0.898747707360875	0.0485113964730886	0.155886874394727	-1.0499803026725	0.825094049667656	0.127753413959005
B72871.Piura.Porculla	-0.0283297795226382	-0.828691170214073	0.90786009525633	0.0463168729685333	0.144586921926907	-0.990274035374092	0.846934333166739	0.0513562178199942	0.159895006181987	-0.960128283542101	0.855785403796014	0.0601886537792285	-0.122318512221776	-0.781334311833241	0.857426107024181	0.0716520841608154	0.156859160522985	-0.983209365112499	0.853466516318418	0.103389756776863	0.158083327644048	-1.02352259308389	0.837012052297977	0.153513026729958	0.146687916385014	-1.14506170918605	0.795590104713516	0.176828942111647	-0.144013244748392	-0.703010187256955	0.90467038379055	0.0567860272262815	0.137727877280427	-1.05117236805412	0.823265538198295	0.116684731668518
B72872.Piura.Porculla	-0.128589492538374	-0.680538036496216	0.949548548571124	0.0485169502264358	0.174416913654433	-0.975969408038951	0.864134004728614	0.0515312096020319	0.3023275263998	-1.2799099637522	0.723029289314547	0.100010333753078	-0.142604230212261	-0.723407379833494	0.894454123936779	0.0562220458666484	0.241979619753067	-1.12662353342151	0.804844914554016	0.102171122859891	0.200927298772554	-1.08871614570589	0.829120135296431	0.179394012709432	0.270697936707172	-1.2688161242057	0.753211596764423	0.209920760333864	-0.0106427861451318	-0.856950178430726	0.867142841047346	0.0464730610796702	0.165878352009601	-1.08286000793495	0.810931542383972	0.0803876931155641
B72873.Piura.Canchaque	-0.125759454301265	-0.722596908124049	0.918299724874725	0.0535799503944429	0.1478545639886	-0.897748539298417	0.893493429709153	0.0421307006390973	0.169055508378675	-0.944046245521149	0.877048953538579	0.046418173264345	-0.141148332453043	-0.808736983200926	0.859707242981973	0.0511655343361592	0.277523531807545	-1.05108022979129	0.857969647996301	0.0751628763738729	0.270274590889736	-1.10186021776262	0.843602529601112	0.138349792250284	0.400248646385271	-1.28144331867268	0.78374922350002	0.225282565038157	-0.130133704498015	-0.773976552115792	0.882832731475359	0.0564090346875843	0.226851915706322	-1.08420108240188	0.8305009176726	0.0793298391856086
B72874.Piura.Canchaque	-0.045860795686527	-0.832376850895529	0.878919348947839	0.0972245987038908	0.198301589093816	-1.00114857422001	0.856586544587611	0.0576104099746073	0.2092215947407	-1.0485714435963	0.823019857662835	0.069917777060774	-0.111315731189897	-0.836261492990949	0.850031409377912	0.0751576980283421	0.28652552640627	-1.11683832176657	0.839460661523088	0.0619329781636107	0.265641071284737	-1.06222312763584	0.844681319045532	0.172232267547273	0.284501261601039	-1.2599908010552	0.772563870521176	0.151075416336315	-0.140180279637348	-0.750905969977764	0.890602969524677	0.0683940140661108	0.123296343980689	-0.984149793956851	0.858240246326522	0.0659080155234918
B72875.Piura.Canchaque	-0.114169985817464	-0.740169789267887	0.920981662923771	0.067478670380361	0.232031064878717	-1.0331350855035	0.852574158108382	0.0518245647853122	0.241876240203995	-1.06818616348558	0.811539800255662	0.0772054918220391	-0.118053454515206	-0.843345332224935	0.836383571384454	0.0826132751592645	0.248206002526107	-1.02893919793627	0.864968884890676	0.110444338276987	0.261298930288352	-1.07945626907528	0.840115006047015	0.149864720393243	0.241820137491251	-1.12841273336016	0.848842708617913	0.196066203891899	-0.163357938253373	-0.727982535925365	0.886364914320386	0.0668342636404904	0.245187478865962	-1.10084729820835	0.83119156181412	0.124986895306284
B72876.Piura.Canchaque	-0.141385941352871	-0.712295885084089	0.920398624018414	0.0826495217930963	0.28906337469914	-1.143713305797	0.811665843316773	0.0763070996468194	0.199188411709807	-0.963627259749596	0.867695380655827	0.0637650524778195	-0.10524001284415	-0.831466112300629	0.851366908792936	0.0869779628432343	0.273619797390167	-1.03862822014036	0.862265993014253	0.100828100967403	0.300968192021202	-1.14571248021442	0.828180457374204	0.211970592600818	0.394833911958725	-1.29675640092071	0.767868078029238	0.348999479666257	-0.0768861571576721	-0.824539741921871	0.873872621367233	0.074136311653087	0.228899472423387	-1.08821681760558	0.823308355118011	0.0971975786995931
B72877.Piura.Canchaque	-0.149447913618667	-0.708590688500828	0.915484421517501	0.05817083897652	0.247148814513165	-1.07318396993721	0.827450006653587	0.0719488795583432	0.244775483013947	-1.00195362023135	0.852089172507906	0.0672474099332573	-0.0915982804970413	-0.849217711359228	0.84587820166148	0.0741385780624741	0.290938058232608	-1.09143505412674	0.842255359460589	0.0756924054743159	0.300697008151788	-1.09918876058671	0.84143093203836	0.140315240983306	0.319094307343735	-1.2888713237843	0.760257398229013	0.212367818178599	-0.111085968390233	-0.736078691455915	0.90553413308956	0.0630645343586235	0.275110171388435	-1.13241420038359	0.824876760082001	0.104907076994493
B72878.Piura.Canchaque	-0.165736171067164	-0.705764708990985	0.916425271859211	0.052134599109221	0.228829839973983	-1.07004323126471	0.830769854761891	0.0630299693046187	0.242132849019104	-1.03296345199272	0.83309216487709	0.0709634425043753	-0.103866932735935	-0.86347580602019	0.834266926473117	0.0838700202503113	0.294637419573034	-1.04182079255078	0.868751113727086	0.0577758953896711	0.246878125262082	-1.05242904771459	0.854392757984576	0.150248600095587	0.295738345888361	-1.21071334680405	0.809770138799477	0.132991214217201	-0.0287816065566315	-0.89220149437887	0.858197291498276	0.057727515634411	0.270593109867265	-1.14309549990353	0.814184200270021	0.145295584959235
B72879.Cajamarca.Llama	-0.181495482634293	-0.68008810664475	0.888045082823294	0.0804057521771523	0.130933890643394	-0.945232379084816	0.845074552677914	0.0723518456002077	0.136459500106887	-0.946860392339109	0.82860942459849	0.0949837728448894	-0.14752692993825	-0.751340940152354	0.856272547941597	0.0866837846012727	0.159357953687298	-1.04116038654025	0.836952285957182	0.157176361383675	0.177316180980431	-1.05307994926018	0.843277633313061	0.189192208446053	0.241018523188998	-1.20765681550542	0.789430595092654	0.415977691420736	-0.116892640346491	-0.775191761276784	0.863660062330162	0.0791262238191592	0.133928754967336	-1.05435983173741	0.813575859533243	0.118517659329106
B72881.Cajamarca.Llama	-0.0961776464966196	-0.758213748184386	0.888270220318352	0.0989013495202341	0.134958346371451	-0.946744000288207	0.832620150288831	0.0723906523761998	0.122752836286959	-0.920350154327953	0.846155105715994	0.0737599275756848	-0.124569479716183	-0.786201864084988	0.854168055732788	0.0882911029403721	0.17826691982388	-0.997786391013064	0.840126819669333	0.11884514912719	0.148716859188307	-1.05176208472911	0.840872228915156	0.144263028302555	0.217605177980585	-1.20528959261876	0.789197713689097	0.313820598560607	-0.131203130704173	-0.762701969404052	0.86596782101207	0.0882363554019523	0.102479227410203	-1.03154032262359	0.827441469945663	0.0767072824902267
B72882.Cajamarca.Llama	-0.17569258989003	-0.67072428670014	0.904877283582495	0.079137669944318	0.178631694607873	-1.19178310800759	0.760597519768596	0.0767531548150326	0.164565598741564	-1.14414033925022	0.754127766432965	0.077482402649451	-0.127582856161008	-0.787302036125469	0.843941225933048	0.104998109228371	0.250281320107839	-1.18834171719157	0.75551696547171	0.106227548261269	0.188665112187334	-1.07891327806919	0.830414084547369	0.276731235580361	0.238620909723105	-1.26792307440983	0.747799391634489	0.310746586951117	-0.0932347531703456	-0.740591625503309	0.888144858194987	0.076469833092557	0.121892787455186	-1.03485296313422	0.845781530508066	0.0572602865871958
B72883.Cajamarca.Llama	-0.124120665466164	-0.747278639454867	0.892662308643699	0.0672434433736204	0.158403393870831	-1.0444382194598	0.814727203192345	0.0693550516224936	0.146200578653887	-0.97988727526287	0.824879866556743	0.0675189083068248	-0.157778670061912	-0.745744143027431	0.863183044507849	0.0756200982916444	0.185724279691828	-1.05723720210947	0.833551004600828	0.115893119516147	0.206383922357177	-1.12704708605837	0.806670289261364	0.180963398749713	0.227156370516705	-1.24109125484591	0.754167391844823	0.209981431755753	-0.145316727867709	-0.699481810089495	0.906551608622712	0.0550230752880587	0.123756844707892	-1.04876287568839	0.818909126901279	0.128247702475704
B72884.Cajamarca.Llama	-0.127957847270681	-0.716273483456802	0.901867797363669	0.0600614224048002	0.145198039266473	-1.01459148517433	0.812403900743358	0.0770870983183012	0.172302518368844	-1.00580028950619	0.817632054167268	0.0650412887115137	-0.132663616570718	-0.81195149959349	0.832755135814052	0.0750746970574975	0.213451092054649	-1.10883878394263	0.808314348016383	0.110906889887697	0.217137669916598	-1.13133796943149	0.811811757333168	0.168030975261604	0.25556489496303	-1.27256447980218	0.759489866907108	0.253249132982297	-0.106585119558102	-0.768399391812922	0.881222875430366	0.0471797978525204	0.117817842247382	-1.03640179901048	0.826962823088682	0.11380783138493
B72885.Cajamarca.Llama	-0.196388959732193	-0.667908999797082	0.905634186085389	0.049325800645584	0.159667931163735	-1.06263555501251	0.810767991849784	0.0715370460410288	0.158748439647434	-1.03858833038137	0.80696544844667	0.0729724698057873	-0.150054940667307	-0.778642775153084	0.842621868181557	0.0795462245948374	0.264903128980497	-1.29554872457188	0.73062300425879	0.0703346580451923	0.165592456820885	-1.1061746774165	0.832637339118483	0.184421460322084	0.263033787015454	-1.28412546944921	0.759533841220082	0.233136534291022	-0.132175325963066	-0.730381977831552	0.895090513833673	0.0631409957962702	0.117268864281254	-1.03837826083092	0.822134670616887	0.109297435523475
B72886.Cajamarca.Llama	-0.128134876450061	-0.717147395466312	0.903251790137469	0.0543041227060818	0.165178656544459	-1.09677355809678	0.802664025658185	0.0678821843811741	0.223048553154592	-1.22911491228648	0.73392216748712	0.0882137193650893	-0.146434449060009	-0.810950924916644	0.830026131169968	0.0740169992285964	0.166897221724415	-1.0566765931433	0.843436846198937	0.0920778155110759	0.222365535173903	-1.22303305379362	0.765102202037136	0.174789704649268	0.242402690557132	-1.23920217613805	0.777389480419713	0.168718613959801	-0.136137004515789	-0.754099475787237	0.880193443524331	0.0688208659979683	0.147264697905135	-1.10653753527076	0.80055297366317	0.160492078479218
B72887.Cajamarca.Llama	-0.0812984102436547	-0.778883342619683	0.881888988518175	0.0997210387769994	0.163430326833651	-1.01698128450103	0.827203367745624	0.0556195633675531	0.146061790907561	-0.921270195638346	0.85157254570285	0.0602029870134312	-0.123357108444031	-0.788034533648865	0.852339341896704	0.0752909361592621	0.182127251461485	-1.00963206123939	0.842539444867381	0.098595876764922	0.216048960534136	-1.08578108856767	0.815980238504954	0.185829735689334	0.228586380765976	-1.22255504898753	0.787537742956153	0.230425850391397	-0.0251848622934669	-0.87287898088478	0.848727686442476	0.0536067724367838	0.122106493063087	-1.05281136421534	0.822014964002952	0.117304558408963
B72888.Ancash.Macate	-0.199250880080115	-0.696562835274896	0.88426199299517	0.0552945191716846	0.126237217235856	-1.04966941329416	0.81388597303858	0.0578251852025139	0.144703375306849	-1.05160766172321	0.818551905886784	0.070657246873575	0.0221228196199339	-0.975991322734915	0.806352496220905	0.0642362663766513	0.138085153210759	-1.03291483730999	0.827207979497403	0.0822161271502559	0.14975383095145	-1.11994704400199	0.787621385381737	0.176108597825547	0.15364858619982	-1.20179213889592	0.765853256171176	0.337871895146471	-0.164365137611767	-0.717203074863279	0.878027565785683	0.0667691697226812	0.140417936765076	-1.08485057900288	0.811346693279506	0.0792947786612618
LSU113559.Huanuco.CarpaChavin	-0.126312787836115	-0.746613737122832	0.886298263828503	0.107394226946668	0.0988525048854005	-1.0900591780297	0.793762076428112	0.0686885117292045	0.140433394898211	-1.00598733653237	0.825347467082232	0.0758766969650579	-0.138203403297929	-0.807081727238841	0.830294640182937	0.0937373458921959	0.162893427824961	-1.10863487064059	0.797078077706596	0.118741623459209	0.14928598209377	-1.14063452164051	0.815191167276695	0.290352026774944	0.261132614429647	-1.28458060440218	0.779137570488858	0.411589523886807	-0.147626254388024	-0.731354012435611	0.875525031727068	0.0851005580575104	0.104145631264211	-1.13366152103522	0.784890652706813	0.108830308100858
LSU169821.Cajamarca.Espino	-0.167170664555974	-0.702320128471038	0.894295497909319	0.074624443622652	0.100629338137768	-0.962289263133132	0.850845884611681	0.0620574740694464	0.121499825208104	-1.01949518026019	0.809055839348126	0.0985336612291559	-0.16481356561353	-0.734896389476799	0.866228856578376	0.0727291002958202	0.167384096864813	-1.07251955478106	0.818317187597409	0.118440182403903	0.197002318706256	-1.13848819704371	0.79040065495302	0.153167923380386	0.187640142831488	-1.2034624642624	0.783136004535285	0.215697742913298	-0.068926664280946	-0.849580947846246	0.846179454590996	0.0833099461941505	0.134645056751379	-1.01116966295319	0.832895386396236	0.071099841887251
LSU34651.Lima.Zarate	-0.157161064716104	-0.69055782018109	0.902064064398467	0.0811771596693456	0.0845360468308434	-1.02780872641949	0.822918038069911	0.0571211675056985	0.109241531902314	-0.940705627553667	0.849644801727822	0.0687922044481187	-0.11649290516963	-0.806246195971915	0.84397380534939	0.113004190067568	0.155490086376507	-1.12392469882624	0.794842814405828	0.0933605132543703	0.190496948618996	-1.185221725092	0.805731579231299	0.202814891085604	0.233280803661637	-1.23410222254222	0.805747132141523	0.398727720231254	-0.148632850477547	-0.704423604763761	0.899633091820816	0.0713310386942984	0.126624390737958	-1.09002069914338	0.82499983382621	0.0769163759850888
LSU34652.Lima.Zarate	-0.0499168464587704	-0.82845091086054	0.870679226178083	0.0911282021649572	0.106280618992892	-1.03847401489195	0.81530192912178	0.0720791594431328	0.112944771008322	-0.990307492608943	0.827894756923237	0.0689647165319571	-0.136999275371314	-0.798731973773757	0.835947322752602	0.0908981880156677	0.133590052895226	-1.04365539002064	0.839267244237627	0.105175377050024	0.177930450176198	-1.14418977285345	0.826727039419918	0.169059001318494	0.227738891772952	-1.24673305213965	0.784954349093731	0.202807880999876	-0.152359000115886	-0.731648387426623	0.871908092044381	0.0857319227542067	0.153024836033188	-1.12826728045127	0.814827386386561	0.151548670990199
LSU73997.Huanuco.Acomayo	-0.112448223488679	-0.73907881038015	0.89348762615315	0.128758362429681	0.0741677188529051	-1.04979131430205	0.801643077643507	0.0680945568260822	0.111183942452515	-0.965248575464221	0.842133063972716	0.0703532553973451	-0.168982209218201	-0.770633235903493	0.843628770734391	0.0801910760912136	0.124802864597792	-1.05149393591801	0.831687233065805	0.0913889408056029	0.202878318136225	-1.20485553579446	0.792401029479344	0.274006566769354	0.238465835009549	-1.26091644999562	0.782146975338201	0.441834824144645	-0.101921462673797	-0.827739171560431	0.845573454845985	0.0656873158908669	0.153077878081209	-1.17210293694168	0.775909871192916	0.149143610908776
LSU73998.Huanuco.Acomayo	-0.121837444387623	-0.731481758250248	0.89750967654207	0.118036230103386	0.0509894854909746	-1.05178210057963	0.809927657853554	0.0616715633534667	0.128359899520264	-1.13558767042304	0.769497853217951	0.106334306036268	-0.150077864762515	-0.800048434437477	0.835402997993362	0.0956130460937243	0.136131256581181	-1.14540468459258	0.789848283304021	0.124473745281442	0.181517300559655	-1.22974485487401	0.762586144232646	0.20084249854794	0.189537992555212	-1.23159595481313	0.783054210375393	0.215620818262641	-0.145137261765141	-0.734761130171464	0.884102975259485	0.0905133949878948	0.130365188142994	-1.14484129455848	0.791832872949123	0.0769451094756325
LSU74000.Huanuco.Acomayo	-0.175027317365864	-0.695279630418046	0.88929544333119	0.0849907765747966	0.0619092832495393	-1.05421137911843	0.816638223204129	0.0664140386782365	0.101974642657071	-0.966274295845859	0.840917591246248	0.0746916083869794	-0.145946788233384	-0.81472594461074	0.81560795986727	0.0971144546465776	0.128004377944914	-1.10920929821216	0.800660913352192	0.0984215154656746	0.142770645190027	-1.09296219854736	0.830967346898991	0.197392078532788	0.244610954474839	-1.27404419747018	0.777845751404325	0.393006183736055	-0.098923734404382	-0.826189323777442	0.841785939326891	0.0469258234597514	0.127434305692958	-1.10938399592538	0.805785466798354	0.122770216934733
LSU74002.Huanuco.Acomayo	-0.0926136145529743	-0.748977243799789	0.896650877296636	0.125452359273714	0.0532389042805942	-1.10810745081031	0.778894419220503	0.0637553431286332	0.0868578222116513	-1.05889521100978	0.796997205728665	0.0773783851710928	-0.19015070449131	-0.746754100582241	0.844213272662621	0.0602487489515443	0.148232532550989	-1.21304919902813	0.755426489662762	0.0946228033948037	0.197547585572385	-1.19307449894035	0.798021371559924	0.308146735044062	0.256796232109061	-1.27177864180401	0.784452229878576	0.545804662110271	-0.095280782722395	-0.82726452410697	0.8449664944492	0.080729902555935	0.0866342882299718	-1.08666765693748	0.795357442332883	0.092069093567026
LSU74003.Huanuco.Acomayo	-0.163073112769771	-0.683555166175143	0.906971137652672	0.0949645584282283	0.0594173549713803	-1.02364668113354	0.828243933997922	0.051873208012994	0.101143198375059	-0.962135123246549	0.850976746594212	0.0546090865943804	-0.118897805913916	-0.863050256378141	0.811973071956691	0.0926112430617635	0.0979093202688187	-1.0700730717349	0.799398033212775	0.0641175085199432	0.151617840769797	-1.17249898893573	0.789789033342706	0.145568203810774	0.209317644208124	-1.23696463349355	0.787739102732577	0.320303595607159	-0.112926637363768	-0.786021925361115	0.869568187786376	0.0818333277799125	0.099425557932326	-1.11604810008945	0.782928135627359	0.0917345985486003
LSU74004.Huanuco.Acomayo	-0.111081916676201	-0.732514831296213	0.897409842423077	0.105822509179356	0.0964547516500947	-1.1934983202319	0.737064302068614	0.12797946724329	0.121804980563494	-1.18258418404119	0.736577160491559	0.101496611648616	-0.200865492553287	-0.700685617312554	0.867314385968332	0.0638480587179491	0.135075125908642	-1.06146554461482	0.831271306647672	0.102232497457725	0.183166672956578	-1.13970741009863	0.836191519696072	0.279396084838018	0.187244340009237	-1.23143412123937	0.786022575907937	0.339188729322118	-0.118569538497016	-0.801037163880061	0.84405888195059	0.0762928748019724	0.14800326343501	-1.15915631943586	0.782838845835376	0.14202993943535
LSU78306.Pasco.LaQuinua	-0.149226959211388	-0.706127278240996	0.896911475011923	0.102350652531072	0.0636381703980718	-1.06130045105806	0.803258094320004	0.0526202083899498	0.106322463108007	-1.08125313569102	0.79388172217768	0.0804250075919537	-0.143532722884548	-0.790823595201046	0.830584942182523	0.0759694126418763	0.142750376508113	-1.12139404398303	0.798482134696758	0.0805497061228246	0.128682448144635	-1.0750944039929	0.837345780056453	0.217544911498254	0.182205681564259	-1.20806110039797	0.784978151295614	0.233917647020458	-0.123777767347365	-0.785144242833729	0.856695999290568	0.0804930963771104	0.109548618283667	-1.09094797362977	0.811776493800177	0.120896824228244
